Earthx Earthy Earthz Sunx Suny Sunz 
0.446217 0.901044 0 0 0 0 
0.440592 0.903866 0 0 0 0 
0.43495 0.906653 0 0 0 0 
0.429291 0.909404 0 0 0 0 
0.423616 0.912121 0 0 0 0 
0.417923 0.914802 0 0 0 0 
0.412214 0.917447 0 0 0 0 
0.406489 0.920057 0 0 0 0 
0.400748 0.922632 0 0 0 0 
0.394991 0.925171 0 0 0 0 
0.389219 0.927674 0 0 0 0 
0.383431 0.930141 0 0 0 0 
0.377628 0.932572 0 0 0 0 
0.371811 0.934968 0 0 0 0 
0.365978 0.937327 0 0 0 0 
0.360132 0.939649 0 0 0 0 
0.354271 0.941936 0 0 0 0 
0.348396 0.944186 0 0 0 0 
0.342507 0.9464 0 0 0 0 
0.336605 0.948577 0 0 0 0 
0.33069 0.950717 0 0 0 0 
0.324762 0.952821 0 0 0 0 
0.31882 0.954887 0 0 0 0 
0.312867 0.956917 0 0 0 0 
0.306901 0.95891 0 0 0 0 
0.300922 0.960866 0 0 0 0 
0.294932 0.962785 0 0 0 0 
0.288931 0.964667 0 0 0 0 
0.282918 0.966512 0 0 0 0 
0.276893 0.968319 0 0 0 0 
0.270858 0.970089 0 0 0 0 
0.264812 0.971821 0 0 0 0 
0.258756 0.973516 0 0 0 0 
0.252689 0.975173 0 0 0 0 
0.246613 0.976793 0 0 0 0 
0.240526 0.978375 0 0 0 0 
0.23443 0.97992 0 0 0 0 
0.228325 0.981427 0 0 0 0 
0.222211 0.982895 0 0 0 0 
0.216088 0.984326 0 0 0 0 
0.209956 0.98572 0 0 0 0 
0.203816 0.987075 0 0 0 0 
0.197668 0.988392 0 0 0 0 
0.191513 0.989671 0 0 0 0 
0.185349 0.990912 0 0 0 0 
0.179178 0.992114 0 0 0 0 
0.173 0.993279 0 0 0 0 
0.166815 0.994405 0 0 0 0 
0.160624 0.995494 0 0 0 0 
0.154426 0.996543 0 0 0 0 
0.148221 0.997555 0 0 0 0 
0.142011 0.998528 0 0 0 0 
0.135795 0.999463 0 0 0 0 
0.129574 1.00036 0 0 0 0 
0.123348 1.00122 0 0 0 0 
0.117116 1.00204 0 0 0 0 
0.11088 1.00282 0 0 0 0 
0.104639 1.00356 0 0 0 0 
0.0983941 1.00426 0 0 0 0 
0.092145 1.00493 0 0 0 0 
0.0858922 1.00556 0 0 0 0 
0.0796358 1.00614 0 0 0 0 
0.0733762 1.00669 0 0 0 0 
0.0671134 1.0072 0 0 0 0 
0.0608479 1.00768 0 0 0 0 
0.0545798 1.00811 0 0 0 0 
0.0483093 1.0085 0 0 0 0 
0.0420368 1.00886 0 0 0 0 
0.0357624 1.00918 0 0 0 0 
0.0294863 1.00946 0 0 0 0 
0.023209 1.0097 0 0 0 0 
0.0169304 1.0099 0 0 0 0 
0.010651 1.01006 0 0 0 0 
0.00437099 1.01018 0 0 0 0 
-0.00190947 1.01027 0 0 0 0 
-0.00819009 1.01032 0 0 0 0 
-0.0144706 1.01032 0 0 0 0 
-0.0207509 1.01029 0 0 0 0 
-0.0270306 1.01022 0 0 0 0 
-0.0333095 1.01012 0 0 0 0 
-0.0395873 1.00997 0 0 0 0 
-0.0458639 1.00978 0 0 0 0 
-0.052139 1.00956 0 0 0 0 
-0.0584123 1.0093 0 0 0 0 
-0.0646836 1.009 0 0 0 0 
-0.0709527 1.00866 0 0 0 0 
-0.0772194 1.00828 0 0 0 0 
-0.0834833 1.00786 0 0 0 0 
-0.0897442 1.00741 0 0 0 0 
-0.096002 1.00691 0 0 0 0 
-0.102256 1.00638 0 0 0 0 
-0.108507 1.00581 0 0 0 0 
-0.114754 1.0052 0 0 0 0 
-0.120997 1.00455 0 0 0 0 
-0.127235 1.00387 0 0 0 0 
-0.133468 1.00314 0 0 0 0 
-0.139697 1.00238 0 0 0 0 
-0.145921 1.00158 0 0 0 0 
-0.152139 1.00074 0 0 0 0 
-0.158352 0.999867 0 0 0 0 
-0.164559 0.998952 0 0 0 0 
-0.17076 0.997999 0 0 0 0 
-0.176955 0.997009 0 0 0 0 
-0.183143 0.99598 0 0 0 0 
-0.189325 0.994913 0 0 0 0 
-0.1955 0.993809 0 0 0 0 
-0.201667 0.992666 0 0 0 0 
-0.207827 0.991486 0 0 0 0 
-0.213979 0.990268 0 0 0 0 
-0.220124 0.989013 0 0 0 0 
-0.22626 0.98772 0 0 0 0 
-0.232388 0.986389 0 0 0 0 
-0.238507 0.985021 0 0 0 0 
-0.244618 0.983616 0 0 0 0 
-0.250719 0.982173 0 0 0 0 
-0.256812 0.980693 0 0 0 0 
-0.262894 0.979176 0 0 0 0 
-0.268967 0.977621 0 0 0 0 
-0.27503 0.976029 0 0 0 0 
-0.281083 0.974401 0 0 0 0 
-0.287126 0.972735 0 0 0 0 
-0.293157 0.971033 0 0 0 0 
-0.299178 0.969293 0 0 0 0 
-0.305188 0.967517 0 0 0 0 
-0.311187 0.965705 0 0 0 0 
-0.317174 0.963856 0 0 0 0 
-0.323149 0.96197 0 0 0 0 
-0.329112 0.960048 0 0 0 0 
-0.335063 0.958089 0 0 0 0 
-0.341002 0.956094 0 0 0 0 
-0.346928 0.954063 0 0 0 0 
-0.352841 0.951996 0 0 0 0 
-0.358741 0.949893 0 0 0 0 
-0.364628 0.947754 0 0 0 0 
-0.370501 0.94558 0 0 0 0 
-0.37636 0.943369 0 0 0 0 
-0.382206 0.941123 0 0 0 0 
-0.388037 0.938841 0 0 0 0 
-0.393854 0.936524 0 0 0 0 
-0.399656 0.934172 0 0 0 0 
-0.405443 0.931784 0 0 0 0 
-0.411216 0.929361 0 0 0 0 
-0.416973 0.926903 0 0 0 0 
-0.422715 0.92441 0 0 0 0 
-0.428441 0.921883 0 0 0 0 
-0.434151 0.91932 0 0 0 0 
-0.439845 0.916723 0 0 0 0 
-0.445522 0.914091 0 0 0 0 
-0.451183 0.911425 0 0 0 0 
-0.456828 0.908725 0 0 0 0 
-0.462455 0.90599 0 0 0 0 
-0.468066 0.903221 0 0 0 0 
-0.473659 0.900419 0 0 0 0 
-0.479234 0.897582 0 0 0 0 
-0.484792 0.894712 0 0 0 0 
-0.490332 0.891808 0 0 0 0 
-0.495853 0.88887 0 0 0 0 
-0.501356 0.885899 0 0 0 0 
-0.506841 0.882895 0 0 0 0 
-0.512307 0.879858 0 0 0 0 
-0.517754 0.876787 0 0 0 0 
-0.523182 0.873684 0 0 0 0 
-0.52859 0.870548 0 0 0 0 
-0.533979 0.867379 0 0 0 0 
-0.539348 0.864178 0 0 0 0 
-0.544697 0.860944 0 0 0 0 
-0.550026 0.857678 0 0 0 0 
-0.555335 0.85438 0 0 0 0 
-0.560623 0.85105 0 0 0 0 
-0.56589 0.847688 0 0 0 0 
-0.571137 0.844294 0 0 0 0 
-0.576362 0.840869 0 0 0 0 
-0.581566 0.837412 0 0 0 0 
-0.586749 0.833924 0 0 0 0 
-0.59191 0.830405 0 0 0 0 
-0.597049 0.826854 0 0 0 0 
-0.602166 0.823273 0 0 0 0 
-0.607261 0.819661 0 0 0 0 
-0.612334 0.816018 0 0 0 0 
-0.617384 0.812345 0 0 0 0 
-0.622411 0.808642 0 0 0 0 
-0.627415 0.804908 0 0 0 0 
-0.632396 0.801144 0 0 0 0 
-0.637354 0.797351 0 0 0 0 
-0.642288 0.793527 0 0 0 0 
-0.647198 0.789674 0 0 0 0 
-0.652085 0.785792 0 0 0 0 
-0.656948 0.78188 0 0 0 0 
-0.661787 0.777939 0 0 0 0 
-0.666601 0.773969 0 0 0 0 
-0.671391 0.769971 0 0 0 0 
-0.676156 0.765943 0 0 0 0 
-0.680896 0.761888 0 0 0 0 
-0.685611 0.757803 0 0 0 0 
-0.690301 0.753691 0 0 0 0 
-0.694965 0.749551 0 0 0 0 
-0.699604 0.745382 0 0 0 0 
-0.704218 0.741186 0 0 0 0 
-0.708805 0.736963 0 0 0 0 
-0.713367 0.732712 0 0 0 0 
-0.717902 0.728434 0 0 0 0 
-0.722411 0.724128 0 0 0 0 
-0.726894 0.719796 0 0 0 0 
-0.73135 0.715438 0 0 0 0 
-0.735779 0.711052 0 0 0 0 
-0.740181 0.706641 0 0 0 0 
-0.744556 0.702203 0 0 0 0 
-0.748903 0.697739 0 0 0 0 
-0.753224 0.693249 0 0 0 0 
-0.757516 0.688733 0 0 0 0 
-0.761781 0.684192 0 0 0 0 
-0.766018 0.679626 0 0 0 0 
-0.770227 0.675035 0 0 0 0 
-0.774408 0.670418 0 0 0 0 
-0.778561 0.665777 0 0 0 0 
-0.782685 0.661111 0 0 0 0 
-0.786781 0.656421 0 0 0 0 
-0.790848 0.651706 0 0 0 0 
-0.794886 0.646967 0 0 0 0 
-0.798895 0.642205 0 0 0 0 
-0.802875 0.637418 0 0 0 0 
-0.806825 0.632608 0 0 0 0 
-0.810746 0.627775 0 0 0 0 
-0.814638 0.622919 0 0 0 0 
-0.8185 0.618039 0 0 0 0 
-0.822332 0.613137 0 0 0 0 
-0.826134 0.608212 0 0 0 0 
-0.829906 0.603265 0 0 0 0 
-0.833648 0.598295 0 0 0 0 
-0.837359 0.593304 0 0 0 0 
-0.84104 0.588291 0 0 0 0 
-0.844691 0.583255 0 0 0 0 
-0.84831 0.578199 0 0 0 0 
-0.851899 0.573121 0 0 0 0 
-0.855457 0.568022 0 0 0 0 
-0.858984 0.562902 0 0 0 0 
-0.86248 0.557762 0 0 0 0 
-0.865944 0.552601 0 0 0 0 
-0.869377 0.547419 0 0 0 0 
-0.872779 0.542218 0 0 0 0 
-0.876148 0.536996 0 0 0 0 
-0.879486 0.531755 0 0 0 0 
-0.882792 0.526494 0 0 0 0 
-0.886067 0.521214 0 0 0 0 
-0.889309 0.515915 0 0 0 0 
-0.892519 0.510597 0 0 0 0 
-0.895696 0.50526 0 0 0 0 
-0.898841 0.499905 0 0 0 0 
-0.901954 0.494531 0 0 0 0 
-0.905034 0.489139 0 0 0 0 
-0.908081 0.483729 0 0 0 0 
-0.911096 0.478301 0 0 0 0 
-0.914077 0.472856 0 0 0 0 
-0.917026 0.467394 0 0 0 0 
-0.919941 0.461914 0 0 0 0 
-0.922823 0.456418 0 0 0 0 
-0.925672 0.450905 0 0 0 0 
-0.928488 0.445375 0 0 0 0 
-0.93127 0.439829 0 0 0 0 
-0.934019 0.434267 0 0 0 0 
-0.936733 0.428689 0 0 0 0 
-0.939415 0.423095 0 0 0 0 
-0.942062 0.417486 0 0 0 0 
-0.944675 0.411861 0 0 0 0 
-0.947255 0.406222 0 0 0 0 
-0.9498 0.400567 0 0 0 0 
-0.952311 0.394898 0 0 0 0 
-0.954788 0.389215 0 0 0 0 
-0.957231 0.383517 0 0 0 0 
-0.959639 0.377805 0 0 0 0 
-0.962013 0.37208 0 0 0 0 
-0.964352 0.366341 0 0 0 0 
-0.966657 0.360588 0 0 0 0 
-0.968926 0.354823 0 0 0 0 
-0.971162 0.349044 0 0 0 0 
-0.973362 0.343253 0 0 0 0 
-0.975528 0.337449 0 0 0 0 
-0.977658 0.331632 0 0 0 0 
-0.979754 0.325804 0 0 0 0 
-0.981814 0.319964 0 0 0 0 
-0.983839 0.314112 0 0 0 0 
-0.985829 0.308248 0 0 0 0 
-0.987784 0.302374 0 0 0 0 
-0.989704 0.296488 0 0 0 0 
-0.991588 0.290591 0 0 0 0 
-0.993437 0.284684 0 0 0 0 
-0.99525 0.278767 0 0 0 0 
-0.997028 0.272839 0 0 0 0 
-0.99877 0.266901 0 0 0 0 
-1.00048 0.260954 0 0 0 0 
-1.00215 0.254997 0 0 0 0 
-1.00378 0.24903 0 0 0 0 
-1.00538 0.243055 0 0 0 0 
-1.00694 0.237071 0 0 0 0 
-1.00847 0.231078 0 0 0 0 
-1.00996 0.225076 0 0 0 0 
-1.01142 0.219067 0 0 0 0 
-1.01284 0.213049 0 0 0 0 
-1.01422 0.207023 0 0 0 0 
-1.01557 0.20099 0 0 0 0 
-1.01688 0.19495 0 0 0 0 
-1.01816 0.188902 0 0 0 0 
-1.0194 0.182848 0 0 0 0 
-1.0206 0.176786 0 0 0 0 
-1.02177 0.170719 0 0 0 0 
-1.0229 0.164645 0 0 0 0 
-1.02399 0.158565 0 0 0 0 
-1.02505 0.152479 0 0 0 0 
-1.02607 0.146387 0 0 0 0 
-1.02706 0.14029 0 0 0 0 
-1.02801 0.134188 0 0 0 0 
-1.02892 0.128081 0 0 0 0 
-1.02979 0.121969 0 0 0 0 
-1.03063 0.115852 0 0 0 0 
-1.03144 0.109732 0 0 0 0 
-1.0322 0.103607 0 0 0 0 
-1.03293 0.0974781 0 0 0 0 
-1.03363 0.0913457 0 0 0 0 
-1.03429 0.0852099 0 0 0 0 
-1.03491 0.0790708 0 0 0 0 
-1.03549 0.0729287 0 0 0 0 
-1.03604 0.0667839 0 0 0 0 
-1.03655 0.0606364 0 0 0 0 
-1.03702 0.0544866 0 0 0 0 
-1.03746 0.0483347 0 0 0 0 
-1.03786 0.0421808 0 0 0 0 
-1.03823 0.0360253 0 0 0 0 
-1.03856 0.0298682 0 0 0 0 
-1.03885 0.0237099 0 0 0 0 
-1.0391 0.0175505 0 0 0 0 
-1.03932 0.0113903 0 0 0 0 
-1.0395 0.00522951 0 0 0 0 
-1.03965 -0.000931708 0 0 0 0 
-1.03976 -0.00709311 0 0 0 0 
-1.03983 -0.0132545 0 0 0 0 
-1.03987 -0.0194156 0 0 0 0 
-1.03987 -0.0255763 0 0 0 0 
-1.03983 -0.0317362 0 0 0 0 
-1.03976 -0.0378953 0 0 0 0 
-1.03965 -0.0440533 0 0 0 0 
-1.0395 -0.0502099 0 0 0 0 
-1.03932 -0.056365 0 0 0 0 
-1.0391 -0.0625183 0 0 0 0 
-1.03884 -0.0686697 0 0 0 0 
-1.03855 -0.0748189 0 0 0 0 
-1.03822 -0.0809657 0 0 0 0 
-1.03786 -0.0871098 0 0 0 0 
-1.03746 -0.0932511 0 0 0 0 
-1.03702 -0.0993894 0 0 0 0 
-1.03654 -0.105524 0 0 0 0 
-1.03603 -0.111656 0 0 0 0 
-1.03549 -0.117784 0 0 0 0 
-1.03491 -0.123908 0 0 0 0 
-1.03429 -0.130028 0 0 0 0 
-1.03363 -0.136143 0 0 0 0 
-1.03294 -0.142254 0 0 0 0 
-1.03222 -0.148361 0 0 0 0 
-1.03146 -0.154462 0 0 0 0 
-1.03066 -0.160558 0 0 0 0 
-1.02982 -0.166649 0 0 0 0 
-1.02895 -0.172734 0 0 0 0 
-1.02805 -0.178813 0 0 0 0 
-1.02711 -0.184887 0 0 0 0 
-1.02613 -0.190954 0 0 0 0 
-1.02512 -0.197015 0 0 0 0 
-1.02407 -0.203069 0 0 0 0 
-1.02298 -0.209116 0 0 0 0 
-1.02186 -0.215156 0 0 0 0 
-1.02071 -0.221189 0 0 0 0 
-1.01952 -0.227215 0 0 0 0 
-1.01829 -0.233233 0 0 0 0 
-1.01703 -0.239243 0 0 0 0 
-1.01574 -0.245245 0 0 0 0 
-1.0144 -0.251238 0 0 0 0 
-1.01304 -0.257223 0 0 0 0 
-1.01163 -0.2632 0 0 0 0 
-1.0102 -0.269168 0 0 0 0 
-1.00873 -0.275126 0 0 0 0 
-1.00722 -0.281075 0 0 0 0 
-1.00568 -0.287015 0 0 0 0 
-1.0041 -0.292945 0 0 0 0 
-1.00249 -0.298865 0 0 0 0 
-1.00084 -0.304775 0 0 0 0 
-0.999164 -0.310674 0 0 0 0 
-0.997449 -0.316564 0 0 0 0 
-0.9957 -0.322442 0 0 0 0 
-0.993916 -0.32831 0 0 0 0 
-0.992098 -0.334166 0 0 0 0 
-0.990246 -0.340011 0 0 0 0 
-0.98836 -0.345845 0 0 0 0 
-0.98644 -0.351667 0 0 0 0 
-0.984485 -0.357477 0 0 0 0 
-0.982497 -0.363275 0 0 0 0 
-0.980475 -0.36906 0 0 0 0 
-0.978419 -0.374834 0 0 0 0 
-0.97633 -0.380594 0 0 0 0 
-0.974207 -0.386342 0 0 0 0 
-0.97205 -0.392076 0 0 0 0 
-0.96986 -0.397798 0 0 0 0 
-0.967637 -0.403506 0 0 0 0 
-0.96538 -0.4092 0 0 0 0 
-0.963091 -0.41488 0 0 0 0 
-0.960768 -0.420547 0 0 0 0 
-0.958412 -0.426199 0 0 0 0 
-0.956024 -0.431837 0 0 0 0 
-0.953602 -0.43746 0 0 0 0 
-0.951148 -0.443069 0 0 0 0 
-0.948662 -0.448662 0 0 0 0 
-0.946142 -0.45424 0 0 0 0 
-0.943591 -0.459804 0 0 0 0 
-0.941007 -0.465351 0 0 0 0 
-0.938391 -0.470883 0 0 0 0 
-0.935743 -0.476399 0 0 0 0 
-0.933062 -0.481899 0 0 0 0 
-0.93035 -0.487382 0 0 0 0 
-0.927606 -0.49285 0 0 0 0 
-0.924831 -0.4983 0 0 0 0 
-0.922024 -0.503734 0 0 0 0 
-0.919185 -0.509151 0 0 0 0 
-0.916315 -0.514551 0 0 0 0 
-0.913413 -0.519933 0 0 0 0 
-0.910481 -0.525298 0 0 0 0 
-0.907517 -0.530645 0 0 0 0 
-0.904523 -0.535975 0 0 0 0 
-0.901497 -0.541286 0 0 0 0 
-0.898441 -0.546579 0 0 0 0 
-0.895354 -0.551854 0 0 0 0 
-0.892237 -0.55711 0 0 0 0 
-0.88909 -0.562348 0 0 0 0 
-0.885912 -0.567566 0 0 0 0 
-0.882704 -0.572766 0 0 0 0 
-0.879466 -0.577946 0 0 0 0 
-0.876198 -0.583107 0 0 0 0 
-0.8729 -0.588248 0 0 0 0 
-0.869573 -0.59337 0 0 0 0 
-0.866216 -0.598471 0 0 0 0 
-0.862829 -0.603553 0 0 0 0 
-0.859413 -0.608614 0 0 0 0 
-0.855969 -0.613655 0 0 0 0 
-0.852495 -0.618675 0 0 0 0 
-0.848992 -0.623675 0 0 0 0 
-0.84546 -0.628654 0 0 0 0 
-0.8419 -0.633611 0 0 0 0 
-0.838311 -0.638548 0 0 0 0 
-0.834694 -0.643463 0 0 0 0 
-0.831048 -0.648356 0 0 0 0 
-0.827375 -0.653228 0 0 0 0 
-0.823673 -0.658078 0 0 0 0 
-0.819943 -0.662906 0 0 0 0 
-0.816186 -0.667712 0 0 0 0 
-0.812401 -0.672495 0 0 0 0 
-0.808589 -0.677256 0 0 0 0 
-0.804749 -0.681994 0 0 0 0 
-0.800882 -0.68671 0 0 0 0 
-0.796988 -0.691402 0 0 0 0 
-0.793067 -0.696072 0 0 0 0 
-0.789119 -0.700718 0 0 0 0 
-0.785145 -0.705341 0 0 0 0 
-0.781144 -0.70994 0 0 0 0 
-0.777116 -0.714516 0 0 0 0 
-0.773063 -0.719068 0 0 0 0 
-0.768983 -0.723596 0 0 0 0 
-0.764878 -0.728099 0 0 0 0 
-0.760747 -0.732579 0 0 0 0 
-0.75659 -0.737034 0 0 0 0 
-0.752407 -0.741464 0 0 0 0 
-0.748199 -0.74587 0 0 0 0 
-0.743966 -0.750251 0 0 0 0 
-0.739708 -0.754607 0 0 0 0 
-0.735425 -0.758938 0 0 0 0 
-0.731118 -0.763244 0 0 0 0 
-0.726786 -0.767524 0 0 0 0 
-0.722429 -0.771779 0 0 0 0 
-0.718048 -0.776008 0 0 0 0 
-0.713643 -0.780211 0 0 0 0 
-0.709213 -0.784388 0 0 0 0 
-0.704761 -0.78854 0 0 0 0 
-0.700284 -0.792665 0 0 0 0 
-0.695784 -0.796764 0 0 0 0 
-0.69126 -0.800836 0 0 0 0 
-0.686713 -0.804882 0 0 0 0 
-0.682144 -0.808901 0 0 0 0 
-0.677551 -0.812893 0 0 0 0 
-0.672935 -0.816858 0 0 0 0 
-0.668298 -0.820797 0 0 0 0 
-0.663637 -0.824708 0 0 0 0 
-0.658954 -0.828591 0 0 0 0 
-0.65425 -0.832447 0 0 0 0 
-0.649523 -0.836276 0 0 0 0 
-0.644775 -0.840077 0 0 0 0 
-0.640005 -0.84385 0 0 0 0 
-0.635213 -0.847596 0 0 0 0 
-0.6304 -0.851313 0 0 0 0 
-0.625567 -0.855002 0 0 0 0 
-0.620712 -0.858663 0 0 0 0 
-0.615836 -0.862295 0 0 0 0 
-0.61094 -0.865899 0 0 0 0 
-0.606024 -0.869474 0 0 0 0 
-0.601087 -0.873021 0 0 0 0 
-0.59613 -0.876538 0 0 0 0 
-0.591153 -0.880027 0 0 0 0 
-0.586156 -0.883487 0 0 0 0 
-0.58114 -0.886917 0 0 0 0 
-0.576105 -0.890319 0 0 0 0 
-0.57105 -0.893691 0 0 0 0 
-0.565976 -0.897033 0 0 0 0 
-0.560883 -0.900346 0 0 0 0 
-0.555771 -0.903629 0 0 0 0 
-0.550641 -0.906883 0 0 0 0 
-0.545493 -0.910106 0 0 0 0 
-0.540326 -0.9133 0 0 0 0 
-0.535141 -0.916463 0 0 0 0 
-0.529939 -0.919596 0 0 0 0 
-0.524719 -0.9227 0 0 0 0 
-0.519481 -0.925772 0 0 0 0 
-0.514226 -0.928814 0 0 0 0 
-0.508954 -0.931826 0 0 0 0 
-0.503664 -0.934807 0 0 0 0 
-0.498358 -0.937757 0 0 0 0 
