Earthx Earthy Earthz Sunx Suny Sunz 
0.667587 0.741405 0 0 0 0 
0.662885 0.745595 0 0 0 0 
0.658156 0.749755 0 0 0 0 
0.653401 0.753885 0 0 0 0 
0.648621 0.757985 0 0 0 0 
0.643814 0.762055 0 0 0 0 
0.638982 0.766095 0 0 0 0 
0.634125 0.770104 0 0 0 0 
0.629242 0.774083 0 0 0 0 
0.624334 0.778031 0 0 0 0 
0.619402 0.781948 0 0 0 0 
0.614444 0.785834 0 0 0 0 
0.609463 0.789688 0 0 0 0 
0.604457 0.793511 0 0 0 0 
0.599427 0.797303 0 0 0 0 
0.594373 0.801063 0 0 0 0 
0.589296 0.804791 0 0 0 0 
0.584195 0.808487 0 0 0 0 
0.579071 0.812151 0 0 0 0 
0.573924 0.815782 0 0 0 0 
0.568754 0.819382 0 0 0 0 
0.563561 0.822948 0 0 0 0 
0.558346 0.826482 0 0 0 0 
0.553109 0.829983 0 0 0 0 
0.54785 0.833451 0 0 0 0 
0.542568 0.836885 0 0 0 0 
0.537266 0.840287 0 0 0 0 
0.531942 0.843655 0 0 0 0 
0.526597 0.846989 0 0 0 0 
0.521231 0.85029 0 0 0 0 
0.515844 0.853557 0 0 0 0 
0.510436 0.85679 0 0 0 0 
0.505009 0.859988 0 0 0 0 
0.499561 0.863153 0 0 0 0 
0.494093 0.866283 0 0 0 0 
0.488606 0.869379 0 0 0 0 
0.483099 0.87244 0 0 0 0 
0.477573 0.875466 0 0 0 0 
0.472028 0.878458 0 0 0 0 
0.466464 0.881414 0 0 0 0 
0.460882 0.884336 0 0 0 0 
0.455281 0.887222 0 0 0 0 
0.449662 0.890073 0 0 0 0 
0.444025 0.892889 0 0 0 0 
0.438371 0.895669 0 0 0 0 
0.432699 0.898413 0 0 0 0 
0.42701 0.901122 0 0 0 0 
0.421304 0.903794 0 0 0 0 
0.415581 0.906431 0 0 0 0 
0.409841 0.909032 0 0 0 0 
0.404085 0.911596 0 0 0 0 
0.398313 0.914124 0 0 0 0 
0.392526 0.916616 0 0 0 0 
0.386722 0.919071 0 0 0 0 
0.380904 0.92149 0 0 0 0 
0.37507 0.923872 0 0 0 0 
0.369221 0.926217 0 0 0 0 
0.363357 0.928525 0 0 0 0 
0.357479 0.930796 0 0 0 0 
0.351587 0.93303 0 0 0 0 
0.345681 0.935227 0 0 0 0 
0.339761 0.937387 0 0 0 0 
0.333827 0.93951 0 0 0 0 
0.32788 0.941595 0 0 0 0 
0.32192 0.943642 0 0 0 0 
0.315947 0.945652 0 0 0 0 
0.309962 0.947624 0 0 0 0 
0.303964 0.949559 0 0 0 0 
0.297955 0.951456 0 0 0 0 
0.291933 0.953314 0 0 0 0 
0.2859 0.955135 0 0 0 0 
0.279855 0.956918 0 0 0 0 
0.273799 0.958663 0 0 0 0 
0.267732 0.960369 0 0 0 0 
0.261655 0.962037 0 0 0 0 
0.255567 0.963667 0 0 0 0 
0.249469 0.965259 0 0 0 0 
0.243361 0.966812 0 0 0 0 
0.237244 0.968326 0 0 0 0 
0.231116 0.969802 0 0 0 0 
0.22498 0.971239 0 0 0 0 
0.218835 0.972638 0 0 0 0 
0.212681 0.973998 0 0 0 0 
0.206518 0.975319 0 0 0 0 
0.200348 0.976601 0 0 0 0 
0.194169 0.977844 0 0 0 0 
0.187983 0.979049 0 0 0 0 
0.181789 0.980214 0 0 0 0 
0.175588 0.98134 0 0 0 0 
0.16938 0.982427 0 0 0 0 
0.163165 0.983476 0 0 0 0 
0.156943 0.984484 0 0 0 0 
0.150716 0.985454 0 0 0 0 
0.144482 0.986384 0 0 0 0 
0.138243 0.987275 0 0 0 0 
0.131998 0.988127 0 0 0 0 
0.125747 0.988939 0 0 0 0 
0.119492 0.989712 0 0 0 0 
0.113232 0.990446 0 0 0 0 
0.106968 0.99114 0 0 0 0 
0.100699 0.991794 0 0 0 0 
0.0944264 0.992409 0 0 0 0 
0.08815 0.992985 0 0 0 0 
0.0818699 0.99352 0 0 0 0 
0.0755867 0.994017 0 0 0 0 
0.0693004 0.994473 0 0 0 0 
0.0630114 0.99489 0 0 0 0 
0.0567198 0.995268 0 0 0 0 
0.050426 0.995605 0 0 0 0 
0.0441302 0.995904 0 0 0 0 
0.0378326 0.996162 0 0 0 0 
0.0315335 0.996381 0 0 0 0 
0.0252331 0.996559 0 0 0 0 
0.0189318 0.996699 0 0 0 0 
0.0126297 0.996798 0 0 0 0 
0.00632708 0.996858 0 0 0 0 
2.42164e-05 0.996878 0 0 0 0 
-0.00627865 0.996858 0 0 0 0 
-0.0125813 0.996799 0 0 0 0 
-0.0188834 0.9967 0 0 0 0 
-0.0251847 0.996561 0 0 0 0 
-0.0314851 0.996383 0 0 0 0 
-0.0377842 0.996164 0 0 0 0 
-0.0440818 0.995907 0 0 0 0 
-0.0503776 0.995609 0 0 0 0 
-0.0566714 0.995272 0 0 0 0 
-0.062963 0.994895 0 0 0 0 
-0.0692521 0.994478 0 0 0 0 
-0.0755384 0.994022 0 0 0 0 
-0.0818217 0.993526 0 0 0 0 
-0.0881017 0.992991 0 0 0 0 
-0.0943782 0.992416 0 0 0 0 
-0.100651 0.991801 0 0 0 0 
-0.10692 0.991147 0 0 0 0 
-0.113184 0.990453 0 0 0 0 
-0.119444 0.98972 0 0 0 0 
-0.125699 0.988948 0 0 0 0 
-0.13195 0.988136 0 0 0 0 
-0.138195 0.987285 0 0 0 0 
-0.144434 0.986394 0 0 0 0 
-0.150668 0.985464 0 0 0 0 
-0.156895 0.984495 0 0 0 0 
-0.163117 0.983487 0 0 0 0 
-0.169332 0.982439 0 0 0 0 
-0.17554 0.981352 0 0 0 0 
-0.181741 0.980227 0 0 0 0 
-0.187935 0.979062 0 0 0 0 
-0.194122 0.977858 0 0 0 0 
-0.2003 0.976615 0 0 0 0 
-0.206471 0.975333 0 0 0 0 
-0.212634 0.974013 0 0 0 0 
-0.218788 0.972653 0 0 0 0 
-0.224933 0.971255 0 0 0 0 
-0.231069 0.969818 0 0 0 0 
-0.237197 0.968343 0 0 0 0 
-0.243314 0.966828 0 0 0 0 
-0.249422 0.965276 0 0 0 0 
-0.25552 0.963685 0 0 0 0 
-0.261608 0.962055 0 0 0 0 
-0.267686 0.960388 0 0 0 0 
-0.273753 0.958682 0 0 0 0 
-0.279809 0.956937 0 0 0 0 
-0.285853 0.955155 0 0 0 0 
-0.291887 0.953335 0 0 0 0 
-0.297908 0.951476 0 0 0 0 
-0.303918 0.94958 0 0 0 0 
-0.309916 0.947646 0 0 0 0 
-0.315902 0.945674 0 0 0 0 
-0.321874 0.943664 0 0 0 0 
-0.327834 0.941617 0 0 0 0 
-0.333781 0.939533 0 0 0 0 
-0.339715 0.937411 0 0 0 0 
-0.345635 0.935251 0 0 0 0 
-0.351542 0.933055 0 0 0 0 
-0.357434 0.930821 0 0 0 0 
-0.363312 0.92855 0 0 0 0 
-0.369176 0.926242 0 0 0 0 
-0.375025 0.923898 0 0 0 0 
-0.380859 0.921516 0 0 0 0 
-0.386678 0.919098 0 0 0 0 
-0.392481 0.916643 0 0 0 0 
-0.398269 0.914152 0 0 0 0 
-0.404041 0.911624 0 0 0 0 
-0.409797 0.90906 0 0 0 0 
-0.415537 0.90646 0 0 0 0 
-0.42126 0.903824 0 0 0 0 
-0.426966 0.901152 0 0 0 0 
-0.432655 0.898443 0 0 0 0 
-0.438327 0.8957 0 0 0 0 
-0.443982 0.89292 0 0 0 0 
-0.449619 0.890105 0 0 0 0 
-0.455238 0.887254 0 0 0 0 
-0.460839 0.884368 0 0 0 0 
-0.466421 0.881447 0 0 0 0 
-0.471985 0.878491 0 0 0 0 
-0.477531 0.8755 0 0 0 0 
-0.483057 0.872474 0 0 0 0 
-0.488564 0.869413 0 0 0 0 
-0.494051 0.866318 0 0 0 0 
-0.499519 0.863188 0 0 0 0 
-0.504967 0.860024 0 0 0 0 
-0.510395 0.856826 0 0 0 0 
-0.515803 0.853593 0 0 0 0 
-0.52119 0.850327 0 0 0 0 
-0.526556 0.847027 0 0 0 0 
-0.531901 0.843693 0 0 0 0 
-0.537226 0.840325 0 0 0 0 
-0.542528 0.836924 0 0 0 0 
-0.54781 0.83349 0 0 0 0 
-0.553069 0.830022 0 0 0 0 
-0.558306 0.826522 0 0 0 0 
-0.563522 0.822988 0 0 0 0 
-0.568714 0.819422 0 0 0 0 
-0.573885 0.815824 0 0 0 0 
-0.579032 0.812193 0 0 0 0 
-0.584156 0.808529 0 0 0 0 
-0.589257 0.804833 0 0 0 0 
-0.594335 0.801106 0 0 0 0 
-0.599389 0.797346 0 0 0 0 
-0.604419 0.793555 0 0 0 0 
-0.609425 0.789732 0 0 0 0 
-0.614407 0.785878 0 0 0 0 
-0.619364 0.781993 0 0 0 0 
-0.624297 0.778076 0 0 0 0 
-0.629205 0.774129 0 0 0 0 
-0.634088 0.77015 0 0 0 0 
-0.638946 0.766141 0 0 0 0 
-0.643778 0.762102 0 0 0 0 
-0.648585 0.758032 0 0 0 0 
-0.653366 0.753933 0 0 0 0 
-0.658121 0.749803 0 0 0 0 
-0.66285 0.745643 0 0 0 0 
-0.667552 0.741454 0 0 0 0 
-0.672228 0.737235 0 0 0 0 
-0.676877 0.732987 0 0 0 0 
-0.6815 0.72871 0 0 0 0 
-0.686095 0.724404 0 0 0 0 
-0.690663 0.720069 0 0 0 0 
-0.695203 0.715705 0 0 0 0 
-0.699716 0.711313 0 0 0 0 
-0.704201 0.706893 0 0 0 0 
-0.708658 0.702445 0 0 0 0 
-0.713087 0.697969 0 0 0 0 
-0.717488 0.693465 0 0 0 0 
-0.72186 0.688933 0 0 0 0 
-0.726203 0.684374 0 0 0 0 
-0.730517 0.679788 0 0 0 0 
-0.734803 0.675175 0 0 0 0 
-0.739059 0.670535 0 0 0 0 
-0.743286 0.665868 0 0 0 0 
-0.747484 0.661175 0 0 0 0 
-0.751651 0.656456 0 0 0 0 
-0.755789 0.651711 0 0 0 0 
-0.759897 0.64694 0 0 0 0 
-0.763975 0.642143 0 0 0 0 
-0.768022 0.63732 0 0 0 0 
-0.772039 0.632472 0 0 0 0 
-0.776025 0.627599 0 0 0 0 
-0.77998 0.622702 0 0 0 0 
-0.783905 0.617779 0 0 0 0 
-0.787798 0.612832 0 0 0 0 
-0.79166 0.607861 0 0 0 0 
-0.79549 0.602865 0 0 0 0 
-0.799289 0.597846 0 0 0 0 
-0.803056 0.592802 0 0 0 0 
-0.806792 0.587736 0 0 0 0 
-0.810495 0.582646 0 0 0 0 
-0.814166 0.577533 0 0 0 0 
-0.817805 0.572396 0 0 0 0 
-0.821411 0.567238 0 0 0 0 
-0.824985 0.562056 0 0 0 0 
-0.828526 0.556853 0 0 0 0 
-0.832034 0.551627 0 0 0 0 
-0.835509 0.546379 0 0 0 0 
-0.838951 0.54111 0 0 0 0 
-0.84236 0.535819 0 0 0 0 
-0.845735 0.530507 0 0 0 0 
-0.849077 0.525174 0 0 0 0 
-0.852385 0.51982 0 0 0 0 
-0.855659 0.514445 0 0 0 0 
-0.8589 0.509051 0 0 0 0 
-0.862106 0.503635 0 0 0 0 
-0.865278 0.4982 0 0 0 0 
-0.868415 0.492745 0 0 0 0 
-0.871519 0.487271 0 0 0 0 
-0.874587 0.481777 0 0 0 0 
-0.877621 0.476264 0 0 0 0 
-0.880621 0.470733 0 0 0 0 
-0.883585 0.465182 0 0 0 0 
-0.886514 0.459613 0 0 0 0 
-0.889408 0.454026 0 0 0 0 
-0.892267 0.448421 0 0 0 0 
-0.89509 0.442798 0 0 0 0 
-0.897878 0.437158 0 0 0 0 
-0.900631 0.4315 0 0 0 0 
-0.903348 0.425825 0 0 0 0 
-0.906028 0.420134 0 0 0 0 
-0.908673 0.414425 0 0 0 0 
-0.911282 0.4087 0 0 0 0 
-0.913855 0.402959 0 0 0 0 
-0.916392 0.397203 0 0 0 0 
-0.918892 0.39143 0 0 0 0 
-0.921356 0.385642 0 0 0 0 
-0.923784 0.379838 0 0 0 0 
-0.926174 0.37402 0 0 0 0 
-0.928528 0.368186 0 0 0 0 
-0.930846 0.362338 0 0 0 0 
-0.933126 0.356476 0 0 0 0 
-0.93537 0.3506 0 0 0 0 
-0.937576 0.344709 0 0 0 0 
-0.939746 0.338805 0 0 0 0 
-0.941878 0.332888 0 0 0 0 
-0.943972 0.326957 0 0 0 0 
-0.94603 0.321014 0 0 0 0 
-0.94805 0.315058 0 0 0 0 
-0.950032 0.309089 0 0 0 0 
-0.951977 0.303108 0 0 0 0 
-0.953884 0.297115 0 0 0 0 
-0.955754 0.291111 0 0 0 0 
-0.957585 0.285094 0 0 0 0 
-0.959379 0.279067 0 0 0 0 
-0.961135 0.273028 0 0 0 0 
-0.962852 0.266979 0 0 0 0 
-0.964532 0.260919 0 0 0 0 
-0.966173 0.254849 0 0 0 0 
-0.967776 0.248769 0 0 0 0 
-0.969341 0.242678 0 0 0 0 
-0.970867 0.236579 0 0 0 0 
-0.972356 0.23047 0 0 0 0 
-0.973805 0.224351 0 0 0 0 
-0.975216 0.218224 0 0 0 0 
-0.976589 0.212089 0 0 0 0 
-0.977923 0.205944 0 0 0 0 
-0.979218 0.199792 0 0 0 0 
-0.980474 0.193632 0 0 0 0 
-0.981692 0.187464 0 0 0 0 
-0.982871 0.181289 0 0 0 0 
-0.984011 0.175106 0 0 0 0 
-0.985112 0.168917 0 0 0 0 
-0.986174 0.162721 0 0 0 0 
-0.987197 0.156519 0 0 0 0 
-0.988181 0.15031 0 0 0 0 
-0.989126 0.144095 0 0 0 0 
-0.990032 0.137875 0 0 0 0 
-0.990899 0.131649 0 0 0 0 
-0.991727 0.125418 0 0 0 0 
-0.992515 0.119183 0 0 0 0 
-0.993264 0.112942 0 0 0 0 
-0.993974 0.106697 0 0 0 0 
-0.994645 0.100448 0 0 0 0 
-0.995276 0.0941944 0 0 0 0 
-0.995869 0.0879374 0 0 0 0 
-0.996421 0.081677 0 0 0 0 
-0.996935 0.0754133 0 0 0 0 
-0.997409 0.0691467 0 0 0 0 
-0.997843 0.0628773 0 0 0 0 
-0.998238 0.0566054 0 0 0 0 
-0.998594 0.0503313 0 0 0 0 
-0.99891 0.0440552 0 0 0 0 
-0.999187 0.0377774 0 0 0 0 
-0.999425 0.0314981 0 0 0 0 
-0.999623 0.0252175 0 0 0 0 
-0.999781 0.0189359 0 0 0 0 
-0.9999 0.0126536 0 0 0 0 
-0.99998 0.00637083 0 0 0 0 
-1.00002 8.7768e-05 0 0 0 0 
-1.00002 -0.00619529 0 0 0 0 
-0.999981 -0.0124781 0 0 0 0 
-0.999903 -0.0187604 0 0 0 0 
-0.999785 -0.025042 0 0 0 0 
-0.999628 -0.0313226 0 0 0 0 
-0.999431 -0.037602 0 0 0 0 
-0.999195 -0.0438799 0 0 0 0 
-0.998919 -0.050156 0 0 0 0 
-0.998604 -0.0564302 0 0 0 0 
-0.99825 -0.0627021 0 0 0 0 
-0.997856 -0.0689716 0 0 0 0 
-0.997422 -0.0752383 0 0 0 0 
-0.99695 -0.0815021 0 0 0 0 
-0.996438 -0.0877627 0 0 0 0 
-0.995887 -0.0940198 0 0 0 0 
-0.995296 -0.100273 0 0 0 0 
-0.994667 -0.106523 0 0 0 0 
-0.993998 -0.112768 0 0 0 0 
-0.99329 -0.119009 0 0 0 0 
-0.992542 -0.125245 0 0 0 0 
-0.991756 -0.131476 0 0 0 0 
-0.99093 -0.137702 0 0 0 0 
-0.990066 -0.143922 0 0 0 0 
-0.989162 -0.150137 0 0 0 0 
-0.98822 -0.156346 0 0 0 0 
-0.987238 -0.162549 0 0 0 0 
-0.986217 -0.168745 0 0 0 0 
-0.985158 -0.174935 0 0 0 0 
-0.98406 -0.181118 0 0 0 0 
-0.982923 -0.187294 0 0 0 0 
-0.981747 -0.193462 0 0 0 0 
-0.980533 -0.199623 0 0 0 0 
-0.97928 -0.205776 0 0 0 0 
-0.977988 -0.21192 0 0 0 0 
-0.976658 -0.218057 0 0 0 0 
-0.97529 -0.224184 0 0 0 0 
-0.973882 -0.230303 0 0 0 0 
-0.972437 -0.236413 0 0 0 0 
-0.970953 -0.242514 0 0 0 0 
-0.969431 -0.248605 0 0 0 0 
-0.967871 -0.254686 0 0 0 0 
-0.966273 -0.260757 0 0 0 0 
-0.964637 -0.266818 0 0 0 0 
-0.962963 -0.272869 0 0 0 0 
-0.96125 -0.278908 0 0 0 0 
-0.9595 -0.284937 0 0 0 0 
-0.957713 -0.290954 0 0 0 0 
-0.955887 -0.29696 0 0 0 0 
-0.954024 -0.302955 0 0 0 0 
-0.952123 -0.308937 0 0 0 0 
-0.950185 -0.314907 0 0 0 0 
-0.948209 -0.320865 0 0 0 0 
-0.946197 -0.326811 0 0 0 0 
-0.944146 -0.332743 0 0 0 0 
-0.942059 -0.338662 0 0 0 0 
-0.939935 -0.344568 0 0 0 0 
-0.937773 -0.350461 0 0 0 0 
-0.935575 -0.356339 0 0 0 0 
-0.93334 -0.362204 0 0 0 0 
-0.931068 -0.368054 0 0 0 0 
-0.92876 -0.37389 0 0 0 0 
-0.926415 -0.379711 0 0 0 0 
-0.924034 -0.385517 0 0 0 0 
-0.921616 -0.391308 0 0 0 0 
-0.919162 -0.397084 0 0 0 0 
-0.916672 -0.402844 0 0 0 0 
-0.914146 -0.408588 0 0 0 0 
-0.911584 -0.414316 0 0 0 0 
-0.908986 -0.420028 0 0 0 0 
-0.906352 -0.425723 0 0 0 0 
-0.903683 -0.431402 0 0 0 0 
-0.900978 -0.437064 0 0 0 0 
-0.898238 -0.442708 0 0 0 0 
-0.895462 -0.448335 0 0 0 0 
-0.892651 -0.453944 0 0 0 0 
-0.889805 -0.459536 0 0 0 0 
-0.886925 -0.46511 0 0 0 0 
-0.884009 -0.470665 0 0 0 0 
-0.881058 -0.476201 0 0 0 0 
-0.878073 -0.481719 0 0 0 0 
-0.875054 -0.487219 0 0 0 0 
-0.872 -0.492698 0 0 0 0 
-0.868911 -0.498159 0 0 0 0 
-0.865789 -0.5036 0 0 0 0 
-0.862633 -0.509021 0 0 0 0 
-0.859442 -0.514422 0 0 0 0 
-0.856218 -0.519803 0 0 0 0 
-0.852961 -0.525164 0 0 0 0 
-0.849669 -0.530504 0 0 0 0 
-0.846345 -0.535823 0 0 0 0 
-0.842987 -0.541121 0 0 0 0 
-0.839596 -0.546398 0 0 0 0 
-0.836172 -0.551653 0 0 0 0 
-0.832716 -0.556887 0 0 0 0 
-0.829226 -0.562099 0 0 0 0 
-0.825704 -0.567289 0 0 0 0 
-0.82215 -0.572456 0 0 0 0 
-0.818563 -0.577601 0 0 0 0 
-0.814944 -0.582723 0 0 0 0 
-0.811293 -0.587823 0 0 0 0 
-0.807611 -0.592899 0 0 0 0 
-0.803896 -0.597952 0 0 0 0 
-0.80015 -0.602982 0 0 0 0 
-0.796373 -0.607988 0 0 0 0 
-0.792564 -0.61297 0 0 0 0 
-0.788725 -0.617928 0 0 0 0 
-0.784854 -0.622862 0 0 0 0 
-0.780953 -0.627771 0 0 0 0 
-0.777021 -0.632656 0 0 0 0 
-0.773058 -0.637516 0 0 0 0 
-0.769065 -0.642351 0 0 0 0 
-0.765042 -0.64716 0 0 0 0 
-0.760989 -0.651944 0 0 0 0 
-0.756906 -0.656703 0 0 0 0 
-0.752793 -0.661436 0 0 0 0 
-0.748651 -0.666143 0 0 0 0 
-0.744479 -0.670824 0 0 0 0 
-0.740278 -0.675478 0 0 0 0 
-0.736049 -0.680106 0 0 0 0 
-0.73179 -0.684708 0 0 0 0 
-0.727502 -0.689282 0 0 0 0 
-0.723187 -0.69383 0 0 0 0 
-0.718842 -0.69835 0 0 0 0 
-0.71447 -0.702843 0 0 0 0 
-0.710069 -0.707308 0 0 0 0 
-0.705641 -0.711746 0 0 0 0 
-0.701185 -0.716155 0 0 0 0 
-0.696701 -0.720537 0 0 0 0 
-0.69219 -0.72489 0 0 0 0 
-0.687652 -0.729215 0 0 0 0 
-0.683088 -0.733511 0 0 0 0 
-0.678496 -0.737779 0 0 0 0 
-0.673878 -0.742017 0 0 0 0 
-0.669233 -0.746227 0 0 0 0 
-0.664562 -0.750407 0 0 0 0 
-0.659865 -0.754558 0 0 0 0 
-0.655142 -0.758679 0 0 0 0 
-0.650393 -0.762771 0 0 0 0 
-0.645619 -0.766833 0 0 0 0 
-0.64082 -0.770864 0 0 0 0 
-0.635995 -0.774866 0 0 0 0 
-0.631146 -0.778837 0 0 0 0 
-0.626272 -0.782777 0 0 0 0 
-0.621373 -0.786687 0 0 0 0 
-0.61645 -0.790566 0 0 0 0 
-0.611503 -0.794414 0 0 0 0 
-0.606532 -0.798231 0 0 0 0 
-0.601537 -0.802017 0 0 0 0 
-0.596519 -0.805771 0 0 0 0 
-0.591477 -0.809493 0 0 0 0 
-0.586412 -0.813184 0 0 0 0 
-0.581324 -0.816843 0 0 0 0 
-0.576213 -0.82047 0 0 0 0 
-0.57108 -0.824065 0 0 0 0 
-0.565924 -0.827628 0 0 0 0 
-0.560746 -0.831158 0 0 0 0 
-0.555546 -0.834656 0 0 0 0 
-0.550325 -0.838121 0 0 0 0 
-0.545081 -0.841553 0 0 0 0 
-0.539817 -0.844952 0 0 0 0 
-0.534531 -0.848318 0 0 0 0 
-0.529225 -0.851651 0 0 0 0 
-0.523897 -0.854951 0 0 0 0 
-0.51855 -0.858217 0 0 0 0 
-0.513182 -0.861449 0 0 0 0 
-0.507793 -0.864648 0 0 0 0 
-0.502385 -0.867813 0 0 0 0 
-0.496957 -0.870944 0 0 0 0 
-0.49151 -0.87404 0 0 0 0 
-0.486044 -0.877103 0 0 0 0 
-0.480558 -0.880131 0 0 0 0 
-0.475054 -0.883125 0 0 0 0 
-0.469531 -0.886084 0 0 0 0 
-0.46399 -0.889008 0 0 0 0 
-0.45843 -0.891898 0 0 0 0 
-0.452853 -0.894753 0 0 0 0 
-0.447258 -0.897573 0 0 0 0 
-0.441645 -0.900357 0 0 0 0 
-0.436015 -0.903107 0 0 0 0 
-0.430368 -0.905821 0 0 0 0 
-0.424704 -0.908499 0 0 0 0 
-0.419024 -0.911142 0 0 0 0 
-0.413327 -0.91375 0 0 0 0 
-0.407614 -0.916321 0 0 0 0 
-0.401885 -0.918857 0 0 0 0 
-0.39614 -0.921357 0 0 0 0 
-0.39038 -0.92382 0 0 0 0 
-0.384605 -0.926248 0 0 0 0 
-0.378814 -0.928639 0 0 0 0 
-0.373009 -0.930994 0 0 0 0 
-0.367189 -0.933313 0 0 0 0 
-0.361354 -0.935595 0 0 0 0 
-0.355506 -0.93784 0 0 0 0 
-0.349643 -0.940049 0 0 0 0 
-0.343767 -0.94222 0 0 0 0 
-0.337878 -0.944356 0 0 0 0 
